frame,num_objects,detector_latency_ms,reid_latency_ms
825,2,23.1967,35.73298
826,2,21.87467,31.91662
827,2,19.95325,31.93855
828,2,19.73605,33.30636
829,2,19.79327,32.06587
830,2,20.30659,32.46641
831,2,19.76538,32.41396
832,2,21.3275,32.67312
833,2,20.55883,32.41611
834,2,18.92829,32.12476
835,2,18.77046,32.4986
836,1,20.74957,25.03443
837,3,20.23697,33.26941
838,4,21.57402,38.47003
839,3,22.58086,36.64231
840,3,21.55614,36.21221
841,3,23.48709,36.15665
842,3,22.03393,39.44492
843,3,21.57664,34.29055
844,3,21.85416,34.26409
845,3,21.63124,34.27482
846,4,21.39497,36.47375
847,3,21.37542,34.91187
848,3,21.86012,34.26862
849,1,21.49367,26.0787
850,1,23.30709,26.0191
851,1,21.02852,29.12784
852,1,19.87481,24.59812
853,1,18.61525,24.91188
854,1,19.68145,24.94836
855,1,19.59324,24.58119
856,2,19.85955,32.80282
857,2,20.70832,32.79114
858,2,19.43135,32.93085
859,2,20.8807,33.11038
860,2,20.78509,33.04124
861,3,19.40608,34.38854
862,3,20.49422,33.38003
863,2,23.489,35.92539
864,2,23.47994,35.82788
865,2,23.35095,35.84671
866,1,23.62394,27.38237
867,1,23.01383,29.24776
868,1,22.9404,27.28248
869,2,23.37718,36.29947
870,2,24.0829,36.24487
871,2,24.1878,36.26657
872,2,24.11413,36.20076
873,2,24.19972,36.07988
874,2,24.08648,36.18097
875,2,24.28794,36.01027
876,2,24.30415,36.16238
877,2,24.04523,36.22866
878,2,23.98777,36.2277
879,1,23.91982,27.63629
880,1,23.89789,27.60696
881,1,23.52643,27.53234
882,0,23.72265,0.00858
883,0,23.85092,0.00858
884,0,23.28801,0.00811
885,1,20.16354,28.97453
886,1,18.79525,25.27618
887,1,18.74614,24.74594
888,1,23.29731,25.96426
889,1,18.97049,24.70684
890,0,19.7742,0.00811
891,0,19.24205,0.00763
892,0,20.83564,0.00811
893,0,20.03717,0.00763
894,0,20.00594,0.00715
895,0,19.5725,0.00715
896,1,18.5802,24.56164
897,1,18.25666,24.76048
898,0,18.08739,0.00763
899,0,19.24467,0.00811
900,1,20.11156,24.76954
901,1,20.25819,24.88136
902,1,18.77117,25.17629
903,2,19.04655,33.20694
904,1,21.44241,28.07999
905,1,22.03345,24.8878
906,1,19.86527,25.43473
907,1,19.25993,25.58661
908,0,18.4834,0.00811
909,1,21.05546,25.69032
910,0,18.70275,0.00787
911,0,19.19508,0.00715
912,0,19.32073,0.00739
913,0,20.40982,0.00787
914,0,19.31477,0.00715
915,1,20.30253,26.57461
916,1,19.73128,24.70922
917,1,18.16964,24.5645
918,1,23.08106,27.57716
919,2,20.43796,32.01532
920,2,22.63045,35.60138
921,2,22.23468,35.70819
922,2,22.28999,35.94422
923,2,22.82143,35.57539
924,3,21.4088,37.03332
925,2,21.97814,35.67076
926,2,22.69745,35.65931
927,1,21.52848,27.90737
928,1,20.86592,24.78313
929,1,18.73732,24.65391
930,2,19.40393,35.46309
931,1,24.67537,27.79555
932,1,20.21003,24.70088
933,1,18.29576,24.57452
934,2,21.65723,32.28283
935,1,22.36676,27.87566
936,3,20.72716,32.92179
937,3,22.62521,36.70526
938,2,21.33822,35.44736
939,2,21.41929,35.45189
940,2,22.92156,36.08203
941,3,22.00246,36.72361
942,2,22.56989,35.70485
943,2,22.81499,35.48026
944,2,22.17984,35.70724
945,1,22.96948,27.97914
946,2,20.79201,32.6221
947,2,19.47904,35.68459
948,1,19.59038,27.03142
949,2,19.66405,32.07803
950,1,18.62669,24.76335
951,2,19.37318,31.8222
952,2,18.71943,31.96621
953,2,20.1292,32.72462
954,2,20.015,32.05371
955,1,20.01429,24.80841
956,1,18.64409,24.4689
957,1,19.55462,26.64304
958,1,18.2395,24.53995
959,1,19.94562,24.7333
960,1,19.92774,33.99968
961,0,18.24427,0.00811
962,0,18.63503,0.00739
963,0,20.10274,0.00811
964,0,19.2349,0.00739
965,0,23.6218,0.00834
966,0,23.56505,0.00882
967,0,23.36836,0.00811
968,0,23.43655,0.00882
969,0,23.49639,0.00882
970,0,23.20266,0.00739
971,0,23.50068,0.00834
972,0,23.30446,0.00858
973,0,23.50426,0.00858
974,0,23.47112,0.00906
975,0,25.33984,0.00668
976,0,20.31159,0.00763
977,0,19.16504,0.00787
978,0,19.94014,0.00739
979,0,18.99123,0.00739
980,0,20.35809,0.00715
981,0,20.48659,0.00715
982,0,19.20366,0.00763
983,0,19.08708,0.00739
984,0,20.29586,0.00763
985,0,21.24763,0.00763
986,0,19.33551,0.00596
987,0,18.43119,0.00715
988,0,18.83602,0.00739
